week_end,disease,geography,percent_visits,trend_on_date,recent_trend
2023-07-29,COVID,Arkansas,0.0,No Change,No Change
2023-07-29,COVID,California,0.0,No Change,No Change
2023-07-29,COVID,Colorado,0.0,No Change,No Change
2023-07-29,COVID,Connecticut,0.0,No Change,No Change
2023-07-29,COVID,Delaware,0.0,No Change,No Change
2023-07-29,COVID,District of Columbia,0.1,No Change,Increasing
2023-07-29,COVID,Florida,0.0,No Change,No Change
2023-07-29,COVID,Georgia,0.0,No Change,No Change
2023-07-29,COVID,Hawaii,0.0,No Change,No Change
2023-07-29,COVID,Idaho,0.0,No Change,No Change
2023-07-29,COVID,Illinois,0.0,No Change,No Change
2023-07-29,COVID,Indiana,0.0,No Change,No Change
2023-07-29,COVID,Iowa,0.0,No Change,No Change
2023-07-29,COVID,Kansas,0.0,No Change,No Change
2023-07-29,COVID,Kentucky,0.0,No Change,No Change
2023-07-29,COVID,Louisiana,0.0,No Change,No Change
2023-07-29,COVID,Maine,0.0,No Change,No Change
2023-07-29,COVID,Maryland,0.0,No Change,No Change
2023-07-29,COVID,Massachusetts,0.0,No Change,No Change
2023-07-29,COVID,Michigan,0.0,No Change,No Change
2023-07-29,COVID,Minnesota,0.1,No Change,No Change
2023-07-29,COVID,Mississippi,0.0,No Change,No Change
2023-07-29,COVID,Missouri,0.0,Increasing,Increasing
2023-07-29,COVID,Montana,0.0,No Change,No Change
2023-07-29,COVID,Nebraska,0.0,No Change,No Change
2023-07-29,COVID,Nevada,0.0,No Change,No Change
2023-07-29,COVID,New Hampshire,0.0,No Change,No Change
2023-07-29,COVID,New Jersey,0.0,No Change,No Change
2023-07-29,COVID,New Mexico,0.0,No Change,No Change
2023-07-29,COVID,New York,0.0,No Change,No Change
2023-07-29,COVID,North Carolina,0.0,No Change,No Change
2023-07-29,COVID,North Dakota,0.0,No Change,No Change
2023-07-29,COVID,Ohio,0.0,No Change,No Change
2023-07-29,COVID,Oklahoma,0.1,No Change,Increasing
2023-07-29,COVID,Oregon,0.0,No Change,No Change
2023-07-29,COVID,Pennsylvania,0.0,No Change,No Change
2023-07-29,COVID,Rhode Island,0.0,No Change,No Change
2023-07-29,COVID,South Carolina,0.0,No Change,No Change
2023-07-29,COVID,South Dakota,0.0,No Change,No Change
2023-07-29,COVID,Tennessee,0.0,No Change,No Change
2023-07-29,COVID,Texas,0.0,No Change,No Change
2023-07-29,COVID,Utah,0.1,Increasing,Increasing
2023-07-29,COVID,Vermont,0.0,No Change,No Change
2023-07-29,COVID,Virginia,0.0,No Change,No Change
2023-07-29,COVID,Washington,0.0,No Change,No Change
2023-07-29,COVID,West Virginia,0.0,No Change,No Change
2023-07-29,COVID,Wisconsin,0.0,Increasing,No Change
2023-07-29,COVID,Wyoming,0.0,No Change,No Change
2023-07-29,Influenza,Alabama,2.1,No Change,Decreasing
2023-07-29,Influenza,Alaska,1.1,Decreasing,No Change
2023-07-29,Influenza,Arizona,0.7,Increasing,Increasing
2023-07-29,Influenza,Arkansas,1.2,Increasing,Decreasing
2023-07-29,Influenza,California,0.7,Increasing,No Change
2023-07-29,Influenza,Colorado,0.8,Increasing,Increasing
2023-07-29,Influenza,Connecticut,0.9,Increasing,No Change
2023-07-29,Influenza,Delaware,0.8,No Change,No Change
2023-07-29,Influenza,District of Columbia,3.2,Increasing,Decreasing
2023-07-29,Influenza,Florida,1.2,Increasing,Increasing
2023-07-29,Influenza,Georgia,4.4,Increasing,Decreasing
2023-07-29,Influenza,Hawaii,0.5,No Change,No Change
2023-07-29,Influenza,Idaho,0.8,Increasing,Increasing
2023-07-29,Influenza,Illinois,0.7,Increasing,Increasing
2023-07-29,Influenza,Indiana,1.2,Increasing,Increasing
2023-07-29,Influenza,Iowa,0.6,Increasing,Increasing
2023-07-29,Influenza,Kansas,0.8,Increasing,Increasing
2023-07-29,Influenza,Kentucky,2.3,Increasing,Decreasing
2023-07-29,Influenza,Louisiana,0.7,Increasing,Increasing
2023-07-29,Influenza,Maine,1.0,Increasing,No Change
2023-07-29,Influenza,Maryland,0.9,Increasing,No Change
2023-07-29,Influenza,Massachusetts,0.5,Increasing,Increasing
2023-07-29,Influenza,Michigan,0.7,Increasing,Increasing
2023-07-29,Influenza,Minnesota,1.7,Increasing,No Change
2023-07-29,Influenza,Mississippi,0.6,No Change,No Change
2023-07-29,Influenza,Missouri,1.2,Increasing,Increasing
2023-07-29,Influenza,Montana,0.5,Increasing,Increasing
2023-07-29,Influenza,Nebraska,1.0,No Change,No Change
2023-07-29,Influenza,Nevada,0.7,Increasing,No Change
2023-07-29,Influenza,New Hampshire,1.2,Increasing,No Change
2023-07-29,Influenza,New Jersey,0.7,Increasing,Decreasing
2023-07-29,Influenza,New Mexico,0.6,Increasing,Increasing
2023-07-29,Influenza,New York,0.8,Increasing,Increasing
2023-07-29,Influenza,North Carolina,1.2,Increasing,Decreasing
2023-07-29,Influenza,North Dakota,0.7,Increasing,Decreasing
2023-07-29,Influenza,Ohio,0.8,Increasing,Increasing
2023-07-29,Influenza,Oklahoma,2.0,Increasing,No Change
2023-07-29,Influenza,Oregon,0.6,Increasing,Increasing
2023-07-29,Influenza,Pennsylvania,0.4,Increasing,Increasing
2023-07-29,Influenza,Rhode Island,0.7,Increasing,Increasing
2023-07-29,Influenza,South Carolina,1.3,Increasing,Decreasing
2023-07-29,Influenza,South Dakota,0.6,Increasing,No Change
2023-07-29,Influenza,Tennessee,1.5,Increasing,Increasing
2023-07-29,Influenza,Texas,1.2,Increasing,Increasing
2023-07-29,Influenza,Utah,1.5,Increasing,Decreasing
2023-07-29,Influenza,Vermont,0.8,No Change,No Change
2023-07-29,Influenza,Virginia,0.7,No Change,Increasing
2023-07-29,Influenza,Washington,1.0,Increasing,Increasing
2023-07-29,Influenza,West Virginia,1.3,No Change,Decreasing
2023-07-29,Influenza,Wisconsin,0.5,Increasing,Increasing
2023-07-29,Influenza,Wyoming,0.5,Increasing,Increasing
2023-08-05,Pneumonia,Alabama,1.7,No Change,Decreasing
2023-08-05,Pneumonia,Alaska,1.2,Increasing,No Change
2023-08-05,Pneumonia,Arizona,1.0,Increasing,Increasing
2023-08-05,Pneumonia,Arkansas,1.4,Increasing,Decreasing
2023-08-05,Pneumonia,California,0.7,Increasing,No Change
2023-08-05,Pneumonia,Colorado,1.0,Increasing,Increasing
2023-08-05,Pneumonia,Connecticut,1.0,Increasing,No Change
2023-08-05,Pneumonia,Delaware,1.0,Increasing,No Change
2023-08-05,Pneumonia,District of Columbia,3.0,Increasing,Decreasing
2023-08-05,Pneumonia,Florida,1.3,Increasing,Increasing
2023-08-05,Pneumonia,Georgia,3.5,Increasing,Decreasing
2023-08-05,Pneumonia,Hawaii,0.8,Increasing,No Change
2023-08-05,Pneumonia,Idaho,1.0,Increasing,Increasing
2023-08-05,Pneumonia,Illinois,0.8,Increasing,Increasing
2023-08-05,Pneumonia,Indiana,1.1,Increasing,Increasing
2023-08-05,Pneumonia,Iowa,0.6,Increasing,Increasing
2023-08-05,Pneumonia,Kansas,1.0,Increasing,Increasing
2023-08-05,Pneumonia,Kentucky,2.4,Increasing,Decreasing
2023-08-05,Pneumonia,Louisiana,0.7,Increasing,Increasing
2023-08-05,Pneumonia,Maine,1.0,Increasing,No Change
2023-08-05,Pneumonia,Maryland,0.9,Increasing,Increasing
2023-08-05,Pneumonia,Massachusetts,0.7,Increasing,Increasing
2023-08-05,Pneumonia,Michigan,0.8,Increasing,Increasing
2023-08-05,Pneumonia,Minnesota,2.0,Increasing,No Change
2023-08-05,Pneumonia,Mississippi,0.7,Increasing,No Change
2023-08-05,Pneumonia,Missouri,1.3,Increasing,Increasing
2023-08-05,Pneumonia,Montana,0.4,Increasing,Increasing
2023-08-05,Pneumonia,Nebraska,1.1,Increasing,No Change
2023-08-05,Pneumonia,Nevada,0.8,Increasing,No Change
2023-08-05,Pneumonia,New Hampshire,1.1,Increasing,No Change
2023-08-05,Pneumonia,New Jersey,0.8,Increasing,No Change
2023-08-05,Pneumonia,New Mexico,0.6,Increasing,Increasing
2023-08-05,Pneumonia,New York,0.9,Increasing,Increasing
2023-08-05,Pneumonia,North Carolina,1.4,Increasing,Decreasing
2023-08-05,Pneumonia,North Dakota,0.8,Increasing,Decreasing
2023-08-05,Pneumonia,Ohio,0.9,Increasing,Increasing
2023-08-05,Pneumonia,Oklahoma,2.1,Increasing,No Change
2023-08-05,Pneumonia,Oregon,0.8,Increasing,Increasing
2023-08-05,Pneumonia,Pennsylvania,0.4,Increasing,Increasing
2023-08-05,Pneumonia,Rhode Island,0.7,Increasing,Increasing
2023-08-05,Pneumonia,South Carolina,1.4,Increasing,Decreasing
2023-08-05,Pneumonia,South Dakota,0.6,Increasing,No Change
2023-08-05,Pneumonia,Tennessee,2.0,Increasing,Increasing
2023-08-05,Pneumonia,Texas,1.3,Increasing,Increasing
2023-08-05,Pneumonia,Utah,1.7,Increasing,Decreasing
2023-08-05,Pneumonia,Vermont,0.9,Increasing,No Change
2023-08-05,Pneumonia,Virginia,1.2,Increasing,Increasing
2023-08-05,Pneumonia,Washington,1.2,Increasing,Increasing
2023-08-05,Pneumonia,West Virginia,1.6,Increasing,Decreasing
2023-08-05,Pneumonia,Wisconsin,0.9,Increasing,Increasing
2023-08-05,Pneumonia,Wyoming,0.6,Increasing,Increasing
2023-08-05,Bronchitis,Alabama,0.2,No Change,No Change
2023-08-05,Bronchitis,Alaska,0.1,Decreasing,No Change
2023-08-05,Bronchitis,Arizona,0.2,No Change,No Change
2023-08-05,Bronchitis,Arkansas,0.1,Decreasing,No Change
2023-08-05,Bronchitis,California,0.1,No Change,No Change
2023-08-05,Bronchitis,Colorado,0.0,No Change,No Change
2023-08-05,Bronchitis,Connecticut,0.0,No Change,No Change
2023-08-05,Bronchitis,Delaware,0.1,No Change,No Change
2023-08-05,Bronchitis,District of Columbia,0.6,Decreasing,No Change
2023-08-05,Bronchitis,Florida,0.2,No Change,No Change
2023-08-05,Bronchitis,Georgia,1.2,Increasing,Decreasing
2023-08-05,Bronchitis,Hawaii,0.0,No Change,No Change
2023-08-05,Bronchitis,Idaho,0.1,No Change,No Change
2023-08-05,Bronchitis,Illinois,0.0,No Change,No Change
2023-08-05,Bronchitis,Indiana,0.2,No Change,No Change
2023-08-05,Bronchitis,Iowa,0.1,No Change,No Change
2023-08-05,Bronchitis,Kansas,0.1,No Change,No Change
2023-08-05,Bronchitis,Kentucky,0.2,No Change,Decreasing
2023-08-05,Bronchitis,Louisiana,0.0,No Change,No Change
2023-08-05,Bronchitis,Maine,0.1,No Change,No Change
2023-08-05,Bronchitis,Maryland,0.1,No Change,No Change
2023-08-05,Bronchitis,Massachusetts,0.0,Decreasing,No Change
2023-08-05,Bronchitis,Michigan,0.1,No Change,No Change
2023-08-05,Bronchitis,Minnesota,0.2,No Change,No Change
2023-08-05,Bronchitis,Mississippi,0.0,No Change,No Change
2023-08-05,Bronchitis,Missouri,0.2,Decreasing,No Change
2023-08-05,Bronchitis,Montana,0.0,No Change,No Change
2023-08-05,Bronchitis,Nebraska,0.1,Decreasing,No Change
2023-08-05,Bronchitis,Nevada,0.1,No Change,No Change
2023-08-05,Bronchitis,New Hampshire,0.1,No Change,No Change
2023-08-05,Bronchitis,New Jersey,0.1,Decreasing,No Change
2023-08-05,Bronchitis,New Mexico,0.0,No Change,No Change
2023-08-05,Bronchitis,New York,0.0,No Change,Decreasing
2023-08-05,Bronchitis,North Carolina,0.1,Decreasing,No Change
2023-08-05,Bronchitis,North Dakota,0.1,No Change,No Change
2023-08-05,Bronchitis,Ohio,0.1,No Change,No Change
2023-08-05,Bronchitis,Oklahoma,0.4,Decreasing,Increasing
2023-08-05,Bronchitis,Oregon,0.0,No Change,No Change
2023-08-05,Bronchitis,Pennsylvania,0.1,No Change,No Change
2023-08-05,Bronchitis,Rhode Island,0.1,Decreasing,No Change
2023-08-05,Bronchitis,South Carolina,0.1,Decreasing,Decreasing
2023-08-05,Bronchitis,South Dakota,0.0,No Change,No Change
2023-08-05,Bronchitis,Tennessee,0.2,No Change,No Change
2023-08-05,Bronchitis,Texas,0.2,No Change,Increasing
2023-08-05,Bronchitis,Utah,0.2,No Change,No Change
2023-08-05,Bronchitis,Vermont,0.1,Decreasing,No Change
2023-08-05,Bronchitis,Virginia,0.0,No Change,Decreasing
2023-08-05,Bronchitis,Washington,0.1,No Change,No Change
2023-08-05,Bronchitis,West Virginia,0.1,Decreasing,No Change
2023-08-05,Bronchitis,Wisconsin,0.1,No Change,Decreasing
2023-08-05,Bronchitis,Wyoming,0.0,No Change,No Change
2023-08-05,COVID,Alabama,0.0,No Change,No Change
2023-08-05,COVID,Alaska,0.0,No Change,No Change
2023-08-05,COVID,Arizona,0.0,No Change,No Change
2023-08-05,COVID,Arkansas,0.0,No Change,No Change
2023-08-05,COVID,California,0.0,No Change,No Change
2023-08-05,COVID,Colorado,0.0,No Change,No Change
2023-08-05,COVID,Connecticut,0.0,No Change,No Change
2023-08-05,COVID,Delaware,0.0,No Change,No Change
2023-08-05,COVID,District of Columbia,0.1,Increasing,Increasing
2023-08-05,COVID,Florida,0.0,Increasing,No Change
2023-08-05,COVID,Georgia,0.1,No Change,No Change
2023-08-05,COVID,Hawaii,0.0,No Change,No Change
2023-08-05,COVID,Idaho,0.0,No Change,No Change
2023-08-05,COVID,Illinois,0.0,No Change,No Change
2023-08-05,COVID,Indiana,0.0,No Change,No Change
2023-08-05,COVID,Iowa,0.0,No Change,No Change
2023-08-05,COVID,Kansas,0.0,No Change,No Change
2023-08-05,COVID,Kentucky,0.1,Increasing,No Change
2023-08-05,COVID,Louisiana,0.0,No Change,No Change
2023-08-05,COVID,Maine,0.0,No Change,No Change
2023-08-05,COVID,Maryland,0.0,No Change,No Change
2023-08-05,COVID,Massachusetts,0.0,No Change,No Change
2023-08-05,COVID,Michigan,0.0,No Change,No Change
2023-08-05,COVID,Minnesota,0.1,Increasing,No Change
2023-08-05,COVID,Mississippi,0.0,No Change,No Change
2023-08-05,COVID,Missouri,0.0,Increasing,Increasing
2023-08-05,COVID,Montana,0.0,No Change,No Change
2023-08-05,COVID,Nebraska,0.0,No Change,No Change
2023-08-05,COVID,Nevada,0.0,Increasing,No Change
2023-08-05,COVID,New Hampshire,0.0,No Change,No Change
2023-08-05,COVID,New Jersey,0.0,No Change,No Change
2023-08-05,COVID,New Mexico,0.0,No Change,No Change
2023-08-05,COVID,New York,0.0,No Change,No Change
2023-08-05,COVID,North Carolina,0.0,No Change,No Change
2023-08-05,COVID,North Dakota,0.0,Increasing,No Change
2023-08-05,COVID,Ohio,0.0,Increasing,No Change
2023-08-05,COVID,Oklahoma,0.1,Increasing,Increasing
2023-08-05,COVID,Oregon,0.0,Increasing,No Change
2023-08-05,COVID,Pennsylvania,0.0,No Change,No Change
2023-08-05,COVID,Rhode Island,0.0,No Change,No Change
2023-08-05,COVID,South Carolina,0.0,No Change,No Change
2023-08-05,COVID,South Dakota,0.0,No Change,No Change
2023-08-05,COVID,Tennessee,0.0,No Change,No Change
2023-08-05,COVID,Texas,0.0,No Change,No Change
2023-08-05,COVID,Utah,0.1,Increasing,Increasing
2023-08-05,COVID,Vermont,0.0,No Change,No Change
2023-08-05,COVID,Virginia,0.0,No Change,No Change
2023-08-05,COVID,Washington,0.0,No Change,No Change
2023-08-05,COVID,West Virginia,0.0,No Change,No Change
2023-08-05,COVID,Wisconsin,0.0,No Change,No Change
2023-08-05,COVID,Wyoming,0.0,No Change,No Change
2023-08-05,Influenza,Alabama,1.9,No Change,Decreasing
2023-08-05,Influenza,Alaska,1.3,No Change,No Change
2023-08-05,Influenza,Arizona,1.2,Increasing,Increasing
2023-08-05,Influenza,Arkansas,1.5,Increasing,Decreasing
2023-08-05,Influenza,California,0.8,Increasing,No Change
2023-08-05,Influenza,Colorado,1.1,Increasing,Increasing
2023-08-05,Influenza,Connecticut,1.1,Increasing,No Change
2023-08-05,Influenza,Delaware,1.1,Increasing,No Change
2023-08-05,Influenza,District of Columbia,3.7,Increasing,Decreasing
2023-08-05,Influenza,Florida,1.6,Increasing,Increasing
2023-08-05,Influenza,Georgia,4.7,Increasing,Decreasing
2023-08-05,Influenza,Hawaii,0.9,Increasing,No Change
2023-08-05,Influenza,Idaho,1.1,Increasing,Increasing
2023-08-05,Influenza,Illinois,0.9,Increasing,Increasing
2023-08-05,Influenza,Indiana,1.3,Increasing,Increasing
2023-08-05,Influenza,Iowa,0.7,Increasing,Increasing
2023-08-05,Influenza,Kansas,1.2,Increasing,Increasing
2023-08-05,Influenza,Kentucky,2.6,Increasing,Decreasing
2023-08-05,Influenza,Louisiana,0.7,Increasing,Increasing
2023-08-05,Influenza,Maine,1.1,Increasing,No Change
2023-08-05,Influenza,Maryland,1.0,Increasing,No Change
2023-08-05,Influenza,Massachusetts,0.7,Increasing,Increasing
2023-08-05,Influenza,Michigan,0.9,Increasing,Increasing
2023-08-05,Influenza,Minnesota,2.2,Increasing,No Change
2023-08-05,Influenza,Mississippi,0.7,No Change,No Change
2023-08-05,Influenza,Missouri,1.5,Increasing,Increasing
2023-08-05,Influenza,Montana,0.4,Increasing,Increasing
2023-08-05,Influenza,Nebraska,1.2,No Change,No Change
2023-08-05,Influenza,Nevada,0.9,Increasing,No Change
2023-08-05,Influenza,New Hampshire,1.2,Increasing,No Change
2023-08-05,Influenza,New Jersey,0.9,Increasing,Decreasing
2023-08-05,Influenza,New Mexico,0.6,Increasing,Increasing
2023-08-05,Influenza,New York,1.0,Increasing,Increasing
2023-08-05,Influenza,North Carolina,1.5,Increasing,Decreasing
2023-08-05,Influenza,North Dakota,0.9,Increasing,Decreasing
2023-08-05,Influenza,Ohio,1.0,Increasing,Increasing
2023-08-05,Influenza,Oklahoma,2.4,Increasing,No Change
2023-08-05,Influenza,Oregon,0.8,Increasing,Increasing
2023-08-05,Influenza,Pennsylvania,0.5,Increasing,Increasing
2023-08-05,Influenza,Rhode Island,0.8,Increasing,Increasing
2023-08-05,Influenza,South Carolina,1.5,Increasing,Decreasing
2023-08-05,Influenza,South Dakota,0.6,No Change,No Change
2023-08-05,Influenza,Tennessee,2.2,Increasing,Increasing
2023-08-05,Influenza,Texas,1.4,Increasing,Increasing
2023-08-05,Influenza,Utah,2.0,Increasing,Decreasing
2023-08-05,Influenza,Vermont,0.9,Increasing,No Change
2023-08-05,Influenza,Virginia,1.3,Increasing,Increasing
2023-08-05,Influenza,Washington,1.3,Increasing,Increasing
2023-08-05,Influenza,West Virginia,1.7,Increasing,Decreasing
2023-08-05,Influenza,Wisconsin,0.9,Increasing,Increasing
2023-08-05,Influenza,Wyoming,0.6,Increasing,Increasing
2023-08-12,Pneumonia,Alabama,1.7,No Change,Decreasing
2023-08-12,Pneumonia,Alaska,1.3,Increasing,No Change
2023-08-12,Pneumonia,Arizona,1.3,Increasing,Increasing
2023-08-12,Pneumonia,Arkansas,1.7,Increasing,Decreasing
2023-08-12,Pneumonia,California,0.9,Increasing,No Change
2023-08-12,Pneumonia,Colorado,1.3,Increasing,Increasing
2023-08-12,Pneumonia,Connecticut,1.1,Increasing,No Change
2023-08-12,Pneumonia,Delaware,1.3,Increasing,No Change
2023-08-12,Pneumonia,District of Columbia,3.3,Increasing,Decreasing
2023-08-12,Pneumonia,Florida,1.7,Increasing,Increasing
2023-08-12,Pneumonia,Georgia,3.8,Increasing,Decreasing
2023-08-12,Pneumonia,Hawaii,0.9,Increasing,No Change
2023-08-12,Pneumonia,Idaho,1.1,Increasing,Increasing
2023-08-12,Pneumonia,Illinois,1.1,Increasing,Increasing
2023-08-12,Pneumonia,Indiana,1.4,Increasing,Increasing
2023-08-12,Pneumonia,Iowa,0.7,Increasing,Increasing
2023-08-12,Pneumonia,Kansas,1.5,Increasing,Increasing
2023-08-12,Pneumonia,Kentucky,2.8,Increasing,Decreasing
2023-08-12,Pneumonia,Louisiana,1.0,Increasing,Increasing
2023-08-12,Pneumonia,Maine,1.2,Increasing,No Change
2023-08-12,Pneumonia,Maryland,1.3,Increasing,Increasing
2023-08-12,Pneumonia,Massachusetts,0.8,Increasing,Increasing
2023-08-12,Pneumonia,Michigan,0.9,Increasing,Increasing
2023-08-12,Pneumonia,Minnesota,2.7,Increasing,No Change
2023-08-12,Pneumonia,Mississippi,0.9,Increasing,No Change
2023-08-12,Pneumonia,Missouri,1.6,Increasing,Increasing
2023-08-12,Pneumonia,Montana,0.7,Increasing,Increasing
2023-08-12,Pneumonia,Nebraska,1.5,Increasing,No Change
2023-08-12,Pneumonia,Nevada,0.9,Increasing,No Change
2023-08-12,Pneumonia,New Hampshire,1.6,Increasing,No Change
2023-08-12,Pneumonia,New Jersey,1.1,Increasing,No Change
2023-08-12,Pneumonia,New Mexico,0.8,Increasing,Increasing
2023-08-12,Pneumonia,New York,1.2,Increasing,Increasing
2023-08-12,Pneumonia,North Carolina,1.6,Increasing,Decreasing
2023-08-12,Pneumonia,North Dakota,1.0,Increasing,Decreasing
2023-08-12,Pneumonia,Ohio,1.1,Increasing,Increasing
2023-08-12,Pneumonia,Oklahoma,2.5,Increasing,No Change
2023-08-12,Pneumonia,Oregon,0.9,Increasing,Increasing
2023-08-12,Pneumonia,Pennsylvania,0.5,Increasing,Increasing
2023-08-12,Pneumonia,Rhode Island,0.9,Increasing,Increasing
2023-08-12,Pneumonia,South Carolina,1.6,Increasing,Decreasing
2023-08-12,Pneumonia,South Dakota,0.7,Increasing,No Change
2023-08-12,Pneumonia,Tennessee,2.6,Increasing,Increasing
2023-08-12,Pneumonia,Texas,1.7,Increasing,Increasing
2023-08-12,Pneumonia,Utah,2.1,Increasing,Decreasing
2023-08-12,Pneumonia,Vermont,1.0,Increasing,No Change
2023-08-12,Pneumonia,Virginia,1.4,Increasing,Increasing
2023-08-12,Pneumonia,Washington,1.5,Increasing,Increasing
2023-08-12,Pneumonia,West Virginia,1.8,Increasing,Decreasing
2023-08-12,Pneumonia,Wisconsin,0.9,Increasing,Increasing
2023-08-12,Pneumonia,Wyoming,0.7,Increasing,Increasing
2023-08-12,Bronchitis,Alabama,0.3,No Change,No Change
2023-08-12,Bronchitis,Alaska,0.1,Decreasing,No Change
2023-08-12,Bronchitis,Arizona,0.1,No Change,No Change
2023-08-12,Bronchitis,Arkansas,0.1,No Change,No Change
2023-08-12,Bronchitis,California,0.0,No Change,No Change
2023-08-12,Bronchitis,Colorado,0.0,No Change,No Change
2023-08-12,Bronchitis,Connecticut,0.1,No Change,No Change
2023-08-12,Bronchitis,Delaware,0.1,No Change,No Change
2023-08-12,Bronchitis,District of Columbia,0.6,Decreasing,No Change
2023-08-12,Bronchitis,Florida,0.2,No Change,No Change
2023-08-12,Bronchitis,Georgia,1.1,No Change,Decreasing
2023-08-12,Bronchitis,Hawaii,0.1,No Change,No Change
2023-08-12,Bronchitis,Idaho,0.1,No Change,No Change
2023-08-12,Bronchitis,Illinois,0.1,Increasing,No Change
2023-08-12,Bronchitis,Indiana,0.2,No Change,No Change
2023-08-12,Bronchitis,Iowa,0.0,No Change,No Change
2023-08-12,Bronchitis,Kansas,0.1,No Change,No Change
2023-08-12,Bronchitis,Kentucky,0.1,No Change,Decreasing
2023-08-12,Bronchitis,Louisiana,0.0,No Change,No Change
2023-08-12,Bronchitis,Maine,0.1,No Change,No Change
2023-08-12,Bronchitis,Maryland,0.1,No Change,No Change
2023-08-12,Bronchitis,Massachusetts,0.0,No Change,No Change
